date;no;no2;nox;so2
2021-01-27;6,54;30,83;40,21;1,5
2021-01-28;20,54;36,29;67,67;1,17
2021-01-29;7,08;20,5;30,58;1,83
2021-01-30;2,21;13,5;16,08;1,42
2021-01-31;1,0;3,08;3,46;1,25
2021-02-01;1,08;4,79;5,33;1,08
2021-02-02;1,88;10,21;11,96;1,04
2021-02-03;3,58;17,88;22,58;1,54
2021-02-04;15,17;32,5;55,25;1,92
2021-02-05;2,83;30,38;34,04;1,0
2021-02-06;1,46;12,67;13,79;1,0
2021-02-07;1,04;7,58;7,92;1,71
2021-02-08;7,25;14,83;25,04;1,33
2021-02-09;2,92;9,21;12,63;1,08
2021-02-10;2,33;10,29;12,5;1,0
2021-02-11;14,13;30,83;51,79;1,08
2021-02-12;16,33;32,5;57,17;1,67
2021-02-13;5,67;17,0;25,13;1,22
2021-02-14;1,25;11,38;12,0;1,0
2021-02-15;7,04;27,71;37,63;1,0
2021-02-16;1,13;8,58;9,08;1,0
2021-02-17;7,25;24,96;35,42;1,63
2021-02-18;4,25;22,63;28,25;1,67
2021-02-19;3,92;27,13;32,54;2,38
2021-02-20;2,33;18,13;20,67;2,5
2021-02-21;1,13;8,63;8,96;1,96
2021-02-22;1,52;25,62;27,05;1,41
2021-02-23;5,21;19,88;26,96;1,0
2021-02-24;9,21;20,71;34,21;1,04
2021-02-25;8,08;18,79;30,21;1,0
2021-02-26;2,88;27,71;31,83;1,0
2021-02-27;2,17;15,13;17,5;1,0
2021-02-28;2,33;14,46;16,96;1,13
2021-03-01;1,96;18,04;20,13;1,04
2021-03-02;1,46;18,08;19,33;1,0
2021-03-03;6,13;25,63;34,29;1,46
2021-03-04;6,92;22,96;32,58;1,08
2021-03-05;4,5;21,25;27,54;1,5
2021-03-06;4,83;18,79;25,29;1,13
2021-03-07;1,67;16,08;17,58;1,04
2021-03-08;8,08;21,5;33,0;1,13
2021-03-09;3,79;22,42;27,54;1,08
2021-03-10;2,29;15,75;18,5;1,0
2021-03-11;8,04;29,92;41,29;1,42
2021-03-12;1,75;26,04;28,0;1,08
2021-03-13;2,0;10,13;12,08;1,04
2021-03-14;1,29;10,0;10,88;1,08
2021-03-15;3,92;19,54;24,54;1,08
2021-03-16;6,21;28,71;37,13;1,13
2021-03-17;3,58;18,83;23,46;1,04
2021-03-18;4,15;17,95;23,5;1,95
2021-03-19;3,5;21,04;25,33;1,04
2021-03-20;2,0;17,96;20,13;1,42
2021-03-21;1,58;13,5;14,83;1,5
2021-03-22;3,54;18,29;22,83;1,25
2021-03-23;5,55;22,91;30,73;1,09
2021-03-24;6,92;25,0;35,17;1,0
2021-03-25;7,75;25,46;36,92;1,0
2021-03-26;4,96;27,58;34,67;1,0
2021-03-27;1,38;11,71;12,96;1,0
2021-03-28;2,14;13,0;15,68;1,27
2021-03-29;7,0;23,71;34,21;1,0
2021-03-30;6,5;33,08;42,75;1,25
2021-03-31;7,58;25,0;36,21;1,09
2021-04-01;5,0;25,38;32,58;1,13
2021-04-02;1,67;16,79;18,5;1,35
2021-04-03;1,83;13,21;15,04;1,0
2021-04-04;1,5;12,5;14,0;1,22
2021-04-05;1,46;8,67;10,08;1,0
2021-04-06;1,58;11,5;13,29;1,0
2021-04-07;3,04;16,46;20,54;1,0
2021-04-08;4,46;13,54;19,33;1,0
2021-04-09;4,54;22,0;28,58;1,0
2021-04-10;1,5;20,17;22,13;1,0
2021-04-11;1,75;9,25;11,79;1,0
2021-04-12;1,29;9,17;10,5;1,0
2021-04-13;4,67;19,13;25,67;1,0
2021-04-14;2,5;22,13;25,71;1,0
2021-04-15;2,54;21,79;25,13;1,09
2021-04-16;2,33;21,17;24,21;1,0
2021-04-17;1,29;9,13;10,21;1,04
2021-04-18;1,04;7,96;8,58;1,04
2021-04-19;3,54;19,71;24,83;1,13
2021-04-20;4,09;21,18;26,91;1,0
2021-04-21;1,29;15,67;16,88;1,0
2021-04-22;5,04;18,0;25,38;1,09
2021-04-23;7,54;19,71;30,92;1,13
2021-04-24;2,13;16,58;18,96;1,13
2021-04-25;1,21;9,79;11,0;1,09
2021-04-26;1,33;13,38;14,33;1,0
2021-04-27;8,08;15,25;27,04;1,04
2021-04-28;2,0;17,67;20,21;1,0
2021-04-29;3,0;20,63;24,88;1,0
2021-04-30;3,29;20,13;24,92;1,0
2021-05-01;1,04;7,67;8,04;1,0
2021-05-02;1,04;9,83;10,67;1,04
2021-05-03;5,29;14,54;22,21;1,04
2021-05-04;5,21;22,88;30,46;1,04
2021-05-05;3,83;23,0;28,63;1,38
2021-05-06;2,29;12,21;14,96;1,0
2021-05-07;3,08;15,63;20,13;1,0
2021-05-08;2,38;14,96;17,71;1,04
2021-05-09;1,13;11,46;12,17;1,04
2021-05-10;2,42;12,67;15,5;1,0
2021-05-11;1,13;6,25;6,92;1,65
2021-05-12;4,67;15,83;22,04;1,21
2021-05-13;1,13;7,38;8,29;1,54
2021-05-14;1,88;10,29;12,54;1,17
2021-05-15;2,67;16,08;19,25;1,0
2021-05-16;2,71;14,21;17,42;1,79
2021-05-17;1,04;6,0;6,75;1,21
2021-05-18;2,0;9,5;11,5;1,0
2021-05-19;1,0;4,88;5,46;1,0
2021-05-20;2,08;10,04;12,63;1,33
2021-05-21;4,75;10,63;16,92;1,0
2021-05-22;1,21;11,04;12,58;1,58
2021-05-23;1,21;10,04;11,33;1,17
2021-05-24;1,04;6,38;6,92;1,29
2021-05-25;2,0;11,5;13,83;1,92
2021-05-26;5,21;13,75;21,42;2,46
2021-05-27;3,63;17,29;22,67;1,92
2021-05-28;3,71;21,0;26,38;2,08
2021-05-29;2,54;16,5;20,08;2,13
2021-05-30;1,79;12,75;15,17;1,92
2021-05-31;3,17;18,25;23,0;1,58
2021-06-01;4,46;24,96;31,29;1,13
2021-06-02;2,46;18,58;22,58;1,13
2021-06-03;1,92;11,88;14,71;1,0
2021-06-04;1,5;12,08;13,92;1,0
2021-06-05;1,75;11,29;13,75;1,04
2021-06-06;1,04;5,63;6,0;1,75
2021-06-07;2,77;14,77;18,68;2,09
2021-06-08;3,67;18,17;23,67;1,17
2021-06-09;4,46;19,92;26,42;2,0
2021-06-10;3,79;13,75;18,79;1,29
2021-06-11;3,88;21,0;26,5;1,88
2021-06-12;1,5;13,25;15,0;2,0
2021-06-13;1,13;9,04;10,13;2,17
2021-06-14;2,0;16,46;19,13;2,17
2021-06-15;3,62;19,1;24,0;1,43
2021-06-16;3,33;27,17;31,42;1,0
2021-06-17;1,04;13,88;14,33;1,0
2021-06-18;2,29;15,0;17,92;1,0
2021-06-19;1,33;13,29;14,42;1,0
2021-06-20;1,04;6,88;7,21;1,0
2021-06-21;3,79;9,67;14,13;1,0
2021-06-22;2,87;12,7;16,43;1,0
2021-06-23;1,29;9,21;10,33;1,0
2021-06-24;1,42;10,38;11,79;1,0
2021-06-25;3,5;12,83;17,38;1,0
2021-06-26;1,92;8,63;10,54;1,0
2021-06-27;1,29;10,13;11,42;1,0
2021-06-28;4,63;18,21;24,96;1,0
2021-06-29;2,38;12,67;15,71;1,0
2021-06-30;1,54;9,33;10,54;1,0
2021-07-01;1,96;8,54;10,54;1,0
2021-07-02;3,5;11,79;16,25;1,0
2021-07-03;1,79;12,71;14,33;1,0
2021-07-04;1,21;9,46;10,17;1,0
2021-07-05;3,54;12,33;17,42;1,0
2021-07-06;5,08;17,75;24,67;1,0
2021-07-07;1,46;10,25;11,79;1,0
2021-07-08;1,08;10,17;10,92;1,0
2021-07-09;3,29;8,17;11,88;1,0
2021-07-10;2,13;8,63;10,58;1,0
2021-07-11;1,67;10,38;11,96;1,0
2021-07-12;2,75;18,08;21,79;1,0
2021-07-13;1,23;5,91;7,05;1,18
2021-07-14;1,75;9,92;11,79;1,0
2021-07-15;1,42;8,75;9,92;1,0
2021-07-16;2,71;11,58;15,04;1,0
2021-07-17;1,79;11,42;13,25;1,0
2021-07-18;1,08;8,92;9,58;1,0
2021-07-19;2,13;10,58;12,46;1,0
2021-07-20;2,13;11,63;13,29;1,0
2021-07-21;2,29;17,08;19,58;1,0
2021-07-22;3,0;15,42;18,83;1,0
2021-07-23;3,63;18,75;23,08;1,0
2021-07-24;2,08;21,42;23,67;1,0
2021-07-25;1,13;11,79;12,5;1,0
2021-07-26;1,79;13,54;15,21;1,0
2021-07-27;3,46;9,79;13,58;1,0
2021-07-28;1,88;16,13;18,08;1,0
2021-07-29;3,0;17,42;21,08;1,0
2021-07-30;3,08;15,46;19,54;1,0
2021-07-31;1,46;10,58;11,58;1,0
2021-08-01;1,29;5,54;6,67;1,0
2021-08-02;3,17;14,58;19,08;1,0
2021-08-03;2,38;10,83;13,67;1,0
2021-08-04;2,38;16,58;19,33;1,0
2021-08-05;3,21;16,96;21,25;1,0
2021-08-06;2,08;15,58;18,42;1,0
2021-08-07;1,33;11,0;12,25;1,0
2021-08-08;1,42;11,0;12,46;1,0
2021-08-09;2,92;17,42;21,38;1,0
2021-08-10;4,04;25,71;31,08;1,0
2021-08-11;2,55;28,27;31,55;1,0
2021-08-12;3,83;32,17;37,5;1,0
2021-08-13;3,75;27,21;32,38;1,0
2021-08-14;1,5;15,46;16,58;1,0
2021-08-15;1,21;13,79;14,63;1,0
2021-08-16;1,46;8,75;9,79;1,0
2021-08-17;1,58;6,5;7,83;1,0
2021-08-18;1,33;8,63;9,46;1,0
2021-08-19;1,83;14,71;16,5;1,0
2021-08-20;2,33;13,13;15,83;1,0
2021-08-21;1,92;7,63;9,21;1,0
2021-08-22;1,58;12,83;14,33;1,0
2021-08-23;2,54;11,13;13,79;1,0
2021-08-24;1,38;9,54;10,17;1,0
2021-08-25;2,38;18,29;21,67;1,0
2021-08-26;1,83;10,58;12,29;1,0
2021-08-27;2,5;14,92;17,63;1,04
2021-08-28;1,0;7,83;7,92;1,0
2021-08-29;1,0;7,25;7,13;1,0
2021-08-30;2,0;18,5;21,0;1,0
2021-08-31;5,58;16,04;24,79;1,0
2021-09-01;2,25;18,46;21,04;1,0
2021-09-02;1,0;12,83;13,33;1,0
2021-09-03;3,13;19,21;23,25;1,0
2021-09-04;1,63;13,25;14,96;1,0
2021-09-05;1,54;6,58;7,67;1,0
2021-09-06;2,46;10,21;13,13;1,0
2021-09-07;2,41;11,86;14,68;1,0
2021-09-08;2,42;16,13;19,29;1,0
2021-09-09;1,33;13,58;14,25;1,0
2021-09-10;2,71;15,5;18,88;1,0
2021-09-11;1,33;7,88;9,33;1,0
2021-09-12;1,38;9,92;11,08;1,0
2021-09-13;6,0;11,33;19,92;1,0
2021-09-14;4,67;18,33;24,71;1,0
2021-09-15;1,54;8,54;9,79;1,0
2021-09-16;1,21;10,96;11,42;1,0
2021-09-17;2,75;12,88;16,29;1,0
2021-09-18;1,88;19,25;21,79;1,0
2021-09-19;1,18;7,45;8,18;1,0
2021-09-20;4,58;16,46;22,92;1,0
2021-09-21;2,21;20,96;23,71;1,0
2021-09-22;5,71;25,92;34,5;1,0
2021-09-23;3,04;22,33;26,25;1,0
2021-09-24;3,92;21,96;27,29;1,0
2021-09-25;1,33;13,33;14,5;1,0
2021-09-26;1,13;9,38;9,71;1,0
2021-09-27;4,92;15,33;21,88;1,0
2021-09-28;5,13;15,63;22,25;1,0
2021-09-29;4,96;13,54;20,04;1,0
2021-09-30;1,75;11,0;13,08;1,0
2021-10-01;4,38;19,33;25,67;1,0
2021-10-02;2,88;13,5;17,04;1,0
2021-10-03;1,0;2,38;1,96;1,0
2021-10-04;1,25;7,58;8,25;1,0
2021-10-05;5,76;12,1;20,24;1,0
2021-10-06;2,54;17,04;20,29;1,0
2021-10-07;5,04;24,33;31,75;1,0
2021-10-08;5,75;23,92;32,42;1,0
2021-10-09;2,88;16,29;19,83;1,0
2021-10-10;1,38;9,96;10,83;1,0
2021-10-11;4,21;13,63;19,13;1,0
2021-10-12;1,75;17,92;19,83;1,0
2021-10-13;8,67;23,75;36,46;1,0
2021-10-14;4,38;21,71;27,75;1,0
2021-10-15;3,63;20,58;25,58;1,0
2021-10-16;2,29;22,58;25,96;1,0
2021-10-17;1,71;13,96;15,54;1,0
2021-10-18;8,5;14,7;26,7;1,0
2021-10-19;;;;
2021-10-20;;;;
2021-10-21;;;;1,0
2021-10-22;1,82;21,09;23,18;1,0
2021-10-23;1,13;15,0;16,0;1,08
2021-10-24;1,63;17,54;18,96;1,0
2021-10-25;6,25;26,88;35,63;1,0
2021-10-26;8,83;24,13;37,25;1,0
2021-10-27;8,71;36,63;49,38;1,0
2021-10-28;4,46;24,92;31,29;1,0
2021-10-29;7,5;27,25;37,96;1,0
2021-10-30;1,5;10,13;11,38;1,0
2021-10-31;3,13;9,75;14,33;1,0
2021-11-01;1,25;5,25;6,17;1,29
2021-11-02;2,0;15,82;18,0;1,27
2021-11-03;2,42;11,08;13,5;1,0
2021-11-04;1,7;11,61;13,39;1,0
2021-11-05;8,0;25,08;37,71;1,0
2021-11-06;2,46;18,42;21,46;1,0
2021-11-07;1,96;14,38;16,75;1,0
2021-11-08;6,96;27,79;38,33;1,0
2021-11-09;11,13;34,46;51,88;1,0
2021-11-10;12,79;22,83;42,29;1,0
2021-11-11;3,42;18,21;22,96;1,0
2021-11-12;6,17;26,13;35,92;1,0
2021-11-13;2,17;15,33;17,96;1,0
2021-11-14;1,38;13,25;14,25;1,0
2021-11-15;11,75;20,92;38,79;1,0
2021-11-16;4,58;19,54;26,5;1,0
2021-11-17;6,38;23,38;33,58;1,0
2021-11-18;5,17;23,58;31,54;1,0
2021-11-19;14,54;34,46;57,29;1,0
2021-11-20;6,13;18,75;28,88;1,0
2021-11-21;;;;
2021-11-22;1,14;35,29;35,86;1,0
2021-11-23;1,21;17,08;17,75;1,0
2021-11-24;1,58;18,25;19,46;1,0
2021-11-25;2,63;16,38;19,5;1,0
2021-11-26;4,92;11,17;17,83;1,0
2021-11-27;1,29;9,0;9,79;1,17
2021-11-28;1,0;2,42;2,5;1,0
2021-11-29;4,92;15,25;21,88;1,0
2021-11-30;7,52;29,05;41,14;1,0
2021-12-01;11,33;21,83;39,46;1,0
2021-12-02;1,17;6,42;7,58;1,0
2021-12-03;8,54;23,67;36,79;1,0
2021-12-04;3,58;14,21;19,5;1,0
2021-12-05;1,04;2,54;3,0;1,0
2021-12-06;1,29;8,33;9,5;1,0
2021-12-07;9,46;22,17;36,58;1,0
2021-12-08;1,08;6,08;6,63;1,0
2021-12-09;1,08;5,5;5,92;1,0
2021-12-10;1,04;6,67;7,42;1,0
2021-12-11;5,21;19,58;27,17;1,0
2021-12-12;3,92;18,25;24,25;1,0
2021-12-13;13,96;22,04;43,96;1,0
2021-12-14;22,17;30,42;65,38;1,0
2021-12-15;20,63;36,29;68,71;1,0
2021-12-16;17,71;29,21;57,04;1,0
2021-12-17;36,13;33,38;89,42;1,0
2021-12-18;15,83;28,71;53,71;1,0
2021-12-19;5,71;22,88;32,17;1,0
2021-12-20;7,13;22,79;33,92;1,0
2021-12-21;28,08;31,58;74,75;1,61
2021-12-22;30,33;35,13;82,71;1,75
2021-12-23;20,25;20,08;51,67;1,13
2021-12-24;21,33;22,17;55,58;1,0
2021-12-25;6,67;13,0;22,96;1,0
2021-12-26;1,58;11,17;13,04;1,75
2021-12-27;1,38;8,5;9,83;1,92
2021-12-28;2,27;5,41;7,45;1,95
2021-12-29;4,21;18,33;24,88;1,38
2021-12-30;9,46;21,63;36,5;1,0
2021-12-31;10,13;24,33;40,38;1,0
2022-01-01;3,29;15,33;20,58;1,08
2022-01-02;7,08;20,08;30,83;1,0
2022-01-03;9,92;27,38;42,92;1,04
2022-01-04;12,92;27,17;47,13;1,0
2022-01-05;2,42;12,58;15,33;1,0
2022-01-06;1,67;14,25;16,13;1,0
2022-01-07;9,25;28,92;43,25;1,04
2022-01-08;1,42;7,63;9,0;1,0
2022-01-09;1,04;3,17;3,71;1,0
2022-01-10;5,04;29,42;36,92;1,0
2022-01-11;20,04;27,29;58,29;1,0
2022-01-12;17,08;28,21;54,92;1,0
2022-01-13;18,46;35,92;64,88;1,08
2022-01-14;13,25;30,71;51,46;1,04
2022-01-15;4,04;24,46;30,67;1,0
2022-01-16;2,0;17,83;20,42;1,08
2022-01-17;6,83;24,42;34,63;1,0
2022-01-18;12,17;32,63;51,42;1,04
2022-01-19;10,25;34,42;50,83;1,08
2022-01-20;13,08;37,25;57,79;1,0
2022-01-21;20,08;32,58;64,13;1,0
2022-01-22;2,88;22,79;27,54;1,0
2022-01-23;3,17;20,63;24,96;1,0
2022-01-24;11,42;29,33;46,88;1,04
2022-01-25;9,73;36,32;51,36;1,32
2022-01-26;8,96;31,71;45,67;1,21
2022-01-27;7,71;31,67;43,83;1,0
2022-01-28;6,5;26,63;36,17;1,0
2022-01-29;3,58;27,58;32,96;1,29
2022-01-30;2,5;20,63;23,83;1,33
2022-01-31;8,67;29,29;42,79;1,17
2022-02-01;17,21;25,67;51,92;1,0
2022-02-02;3,58;22,46;27,92;1,54
2022-02-03;11,63;38,79;56,63;1,83
2022-02-04;13,79;37,58;59,21;1,04
2022-02-05;6,83;28,08;39,0;1,0
2022-02-06;3,17;17,33;21,46;1,0
2022-02-07;2,04;22,71;25,83;1,0
2022-02-08;11,0;26,63;43,5;1,0
2022-02-09;9,58;18,13;32,5;1,0
2022-02-10;7,08;26,0;36,79;1,0
2022-02-11;10,21;27,04;42,46;1,13
2022-02-12;5,21;27,08;34,83;1,13
2022-02-13;2,5;11,67;14,96;1,0
2022-02-14;1,42;5,5;6,79;1,0
2022-02-15;1,21;6,17;7,21;1,0
2022-02-16;5,1;35,2;43,3;1,14
2022-02-17;5,58;22,96;31,67;1,38
2022-02-18;9,08;32,96;46,88;2,54
2022-02-19;1,96;14,17;16,46;1,67
2022-02-20;1,29;6,21;7,46;1,67
2022-02-21;4,04;14,5;20,17;1,25
2022-02-22;2,83;24,57;28,61;1,77
2022-02-23;9,58;26,92;42,0;1,0
2022-02-24;8,67;27,79;40,63;1,0
2022-02-25;6,67;26,83;37,13;1,0
2022-02-26;1,67;22,04;24,67;1,0
2022-02-27;2,29;13,08;16,13;1,04
2022-02-28;5,13;23,5;30,67;1,0
2022-03-01;5,83;27,17;35,92;1,0
2022-03-02;7,46;27,79;38,71;1,0
2022-03-03;7,79;16,92;28,13;1,0
2022-03-04;7,46;25,33;36,42;1,0
2022-03-05;1,08;4,42;5,29;1,0
2022-03-06;1,29;16,33;17,75;1,0
2022-03-07;5,29;20,67;28,38;1,0
2022-03-08;11,42;27,46;44,71;1,0
2022-03-09;7,0;22,75;33,38;1,04
2022-03-10;8,46;15,33;28,0;1,0
2022-03-11;5,71;22,57;31,0;1,0
2022-03-12;1,13;12,71;13,46;1,0
2022-03-13;2,5;12,79;16,21;1,0
2022-03-14;1,08;7,08;7,83;1,0
2022-03-15;1,17;7,63;8,38;1,08
2022-03-16;1,22;4,56;5,11;1,0
2022-03-17;1,08;6,31;7,31;1,0
2022-03-18;1,08;9,0;10,04;1,0
2022-03-19;1,0;6,13;6,92;1,0
2022-03-20;1,04;6,33;7,08;1,0
2022-03-21;1,17;4,67;5,54;1,71
2022-03-22;1,04;9,83;10,65;1,35
2022-03-23;3,67;19,13;24,17;1,42
2022-03-24;1,54;15,5;17,21;1,54
2022-03-25;1,42;12,25;13,83;1,38
2022-03-26;1,04;8,21;8,92;1,0
2022-03-27;1,45;9,73;11,32;1,82
2022-03-28;7,25;24,04;34,79;1,13
2022-03-29;4,88;22,67;29,71;1,13
2022-03-30;2,46;15,42;18,67;1,0
2022-03-31;1,5;10,54;12,33;1,04
2022-04-01;1,08;3,96;4,71;1,04
2022-04-02;1,21;2,58;3,33;1,58
2022-04-03;1,21;9,46;10,63;1,08
2022-04-04;4,0;19,33;25,17;1,13
2022-04-05;7,0;23,13;33,54;1,0
2022-04-06;3,71;18,42;23,71;1,08
2022-04-07;8,58;21,58;34,13;1,0
2022-04-08;7,58;15,0;26,0;1,04
2022-04-09;1,5;7,54;9,29;1,08
2022-04-10;1,17;4,96;6,0;1,0
2022-04-11;5,25;11,96;19,67;1,08
2022-04-12;1,04;7,33;8,04;1,0
2022-04-13;1,0;9,0;9,88;1,0
2022-04-14;5,29;12,63;20,08;1,0
2022-04-15;1,67;12,79;15,0;1,08
2022-04-16;1,38;12,42;13,79;1,0
2022-04-17;1,54;14,13;16,04;1,0
2022-04-18;2,13;16,25;19,08;1,08
2022-04-19;5,63;25,58;33,71;1,08
2022-04-20;1,45;13,09;14,64;1,0
2022-04-21;1,17;6,79;7,54;1,29
2022-04-22;6,33;14,71;23,92;1,75
2022-04-23;1,83;13,33;15,92;1,33
2022-04-24;1,0;2,83;3,25;1,21
2022-04-25;6,58;19,21;28,71;1,42
2022-04-26;5,54;19,67;27,5;1,75
2022-04-27;3,33;21,75;26,29;1,83
2022-04-28;4,42;30,96;37,63;2,63
2022-04-29;4,67;22,08;28,92;1,92
2022-04-30;2,38;17,13;20,21;2,38
2022-05-01;1,75;10,25;12,38;1,5
2022-05-02;2,38;20,83;24,04;1,75
2022-05-03;1,92;16,21;18,88;1,67
2022-05-04;6,46;20,71;30,29;2,04
2022-05-05;1,96;12,63;15,17;2,0
2022-05-06;3,04;16,13;20,5;2,0
2022-05-07;1,71;14,29;16,33;1,67
2022-05-08;1,88;14,5;16,83;1,75
2022-05-09;3,46;22,58;27,58;1,79
2022-05-10;4,33;17,13;23,08;1,67
2022-05-11;4,71;12,38;18,54;1,25
2022-05-12;4,58;17,29;24,0;1,46
2022-05-13;7,5;27,42;38,83;1,42
2022-05-14;2,63;21,5;25,21;2,71
2022-05-15;1,42;11,21;12,88;2,58
2022-05-16;3,92;24,67;30,46;1,88
2022-05-17;5,0;23,5;30,6;1,0
2022-05-18;6,0;26,83;35,79;1,0
2022-05-19;2,21;20,79;24,04;1,0
2022-05-20;5,04;30,79;38,21;1,0
2022-05-21;2,0;14,46;16,67;1,0
2022-05-22;1,42;15,33;16,63;1,38
2022-05-23;4,0;23,79;29,63;1,04
2022-05-24;1,96;17,25;19,96;1,0
2022-05-25;1,04;5,42;6,46;1,0
2022-05-26;1,29;12,67;14,29;1,0
2022-05-27;2,08;19,83;22,75;1,0
2022-05-28;1,29;12,58;14,08;1,0
2022-05-29;1,0;14,25;15,42;1,0
2022-05-30;2,38;20,83;24,58;1,04
2022-05-31;4,88;24,46;31,67;1,04
2022-06-01;3,79;19,67;25,29;1,0
2022-06-02;3,71;22,46;28,13;1,0
2022-06-03;2,71;26,04;30,38;1,0
2022-06-04;2,5;19,25;22,96;1,0
2022-06-05;1,04;9,54;10,5;1,0
2022-06-06;1,38;6,33;7,58;1,0
2022-06-07;2,96;14,83;18,58;1,0
2022-06-08;2,5;16,96;20,17;1,0
2022-06-09;3,0;13,21;17,54;1,0
2022-06-10;2,71;13,58;17,83;1,0
2022-06-11;2,04;13,29;15,92;1,0
2022-06-12;1,13;13,54;14,38;1,04
2022-06-13;3,33;17,33;21,92;1,54
2022-06-14;3,41;26,55;31,32;2,91
2022-06-15;3,25;29,33;34,0;1,92
2022-06-16;2,54;28,83;32,67;1,17
2022-06-17;2,58;26,25;29,79;1,04
2022-06-18;1,17;17,92;19,08;1,0
2022-06-19;1,0;7,13;7,63;1,0
2022-06-20;1,13;11,54;12,54;1,0
2022-06-21;1,88;20,25;22,88;1,0
2022-06-22;3,88;12,5;18,29;1,0
2022-06-23;1,46;6,46;8,04;1,0
2022-06-24;1,17;8,13;8,88;1,0
2022-06-25;1,0;7,21;8,04;1,0
2022-06-26;1,04;9,75;10,67;1,0
2022-06-27;1,67;10,17;12,13;1,0
2022-06-28;1,13;3,29;3,92;1,0
2022-06-29;2,88;9,63;13,13;1,0
2022-06-30;3,08;12,38;16,75;1,0
2022-07-01;3,0;8,88;12,17;1,25
2022-07-02;1,63;17,04;19,08;1,0
2022-07-03;1,13;13,33;14,38;1,0
2022-07-04;3,38;27,33;32,21;1,13
2022-07-05;2,29;20,83;24,04;1,0
2022-07-06;1,58;15,13;16,88;1,0
2022-07-07;1,33;8,29;9,54;1,0
2022-07-08;1,67;10,63;12,71;1,0
2022-07-09;1,54;12,33;14,33;1,0
2022-07-10;1,33;9,79;11,29;1,0
2022-07-11;2,71;20,58;24,42;1,0
2022-07-12;3,17;25,42;30,08;1,0
2022-07-13;2,86;19,36;23,45;1,0
2022-07-14;3,38;20,0;24,75;1,0
2022-07-15;2,25;19,67;22,46;1,0
2022-07-16;1,58;22,42;24,46;1,0
2022-07-17;1,13;21,58;22,46;1,0
2022-07-18;4,0;34,33;40,04;1,0
2022-07-19;4,46;22,75;29,42;1,0
2022-07-20;4,08;26,83;32,92;1,0
2022-07-21;2,79;14,04;17,38;1,0
2022-07-22;2,71;12,17;15,33;1,0
2022-07-23;2,0;16,46;19,13;1,0
2022-07-24;1,38;7,08;8,25;1,0
2022-07-25;3,42;20,04;25,13;1,0
2022-07-26;1,29;6,25;7,33;1,0
2022-07-27;1,5;8,42;10,21;1,0
2022-07-28;1,25;11,92;13,29;1,0
2022-07-29;2,96;17,21;21,92;1,0
2022-07-30;1,67;14,79;17,08;1,0
2022-07-31;1,17;10,0;11,17;1,0
2022-08-01;1,63;10,63;12,63;1,0
2022-08-02;1,92;10,63;12,92;1,0
2022-08-03;2,42;14,29;17,46;1,0
2022-08-04;2,08;16,46;19,0;1,0
2022-08-05;2,65;18,13;21,74;1,0
2022-08-06;1,46;13,13;14,96;1,0
2022-08-07;1,33;11,54;13,04;1,08
2022-08-08;2,33;18,04;21,13;1,0
2022-08-09;1,86;19,0;21,23;1,0
2022-08-10;1,79;12,42;14,29;1,0
2022-08-11;1,71;13,25;14,96;1,0
2022-08-12;2,0;17,38;19,5;1,92
2022-08-13;1,38;14,96;16,38;1,21
2022-08-14;1,0;11,0;11,33;1,0
2022-08-15;1,25;12,5;13,75;1,0
2022-08-16;1,83;16,33;18,38;1,0
2022-08-17;1,21;15,54;16,58;1,0
2022-08-18;1,21;8,46;9,42;1,0
2022-08-19;2,58;12,33;15,67;1,0
2022-08-20;1,5;10,5;11,79;1,0
2022-08-21;1,46;10,04;11,54;1,0
2022-08-22;2,33;13,0;16,08;1,0
2022-08-23;3,08;10,33;14,42;1,0
2022-08-24;3,88;13,42;18,92;1,0
2022-08-25;1,46;9,88;11,63;1,0
2022-08-26;1,42;6,83;8,04;1,0
2022-08-27;1,33;9,92;10,88;1,0
2022-08-28;1,04;6,33;6,83;1,0
2022-08-29;2,67;11,46;14,63;1,0
2022-08-30;1,92;10,71;12,58;1,0
2022-08-31;1,25;11,71;12,58;1,0
2022-09-01;3,29;15,75;20,5;1,0
2022-09-02;3,54;17,75;22,83;1,0
2022-09-03;1,25;11,5;12,42;1,0
2022-09-04;1,63;12,0;13,92;1,0
2022-09-05;2,92;15,58;19,71;1,0
2022-09-06;3,0;12,39;16,48;1,0
2022-09-07;3,25;15,04;19,38;1,0
2022-09-08;2,75;15,54;19,08;1,0
2022-09-09;2,0;19,92;22,42;1,0
2022-09-10;2,79;11,33;14,92;1,0
2022-09-11;2,29;10,79;13,13;1,0
2022-09-12;16,04;15,54;36,92;1,0
2022-09-13;2,0;12,38;14,75;2,21
2022-09-14;1,92;9,63;11,96;1,42
2022-09-15;4,04;15,42;21,29;1,0
2022-09-16;2,29;13,38;16,29;1,0
2022-09-17;1,13;5,17;6,13;1,0
2022-09-18;1,42;9,13;10,79;1,0
2022-09-19;8,0;15,7;27,5;1,0
2022-09-20;;;;
2022-09-21;;;;
2022-09-22;;;;1,13
2022-09-23;;;;1,0
2022-09-24;;;;1,0
2022-09-25;;;;1,0
2022-09-26;;;;1,0
2022-09-27;;;;1,0
2022-09-28;;;;1,0
2022-09-29;;;;1,0
2022-09-30;;;;1,0
2022-10-01;;;;1,0
2022-10-02;;;;1,0
2022-10-03;3,42;20,33;25,42;1,0
